221, 1503, 4984.000000,1.910069 
245, 1503, 4980.000000,1.908537 
245, 1503, 4980.000000,1.908537 
245, 1503, 4980.000000,1.908537 
245, 1503, 4980.000000,1.908537 
245, 1503, 4980.000000,1.908537 
245, 1503, 4980.000000,1.908537 
245, 1503, 4980.000000,1.908537 
245, 1503, 4980.000000,1.908537 
245, 1503, 4979.000000,1.908153 
245, 1503, 4980.000000,1.908537 
245, 1503, 4980.000000,1.908537 
245, 1503, 4980.000000,1.908537 
245, 1503, 4980.000000,1.908537 
245, 1503, 4980.000000,1.908537 
245, 1503, 4980.000000,1.908537 
245, 1503, 4980.000000,1.908537 
245, 1503, 4980.000000,1.908537 
245, 1503, 4980.000000,1.908537 
245, 1503, 4980.000000,1.908537 
245, 1503, 4980.000000,1.908537 
245, 1503, 4980.000000,1.908537 
245, 1503, 4980.000000,1.908537 
245, 1503, 4979.000000,1.908153 
245, 1503, 4980.000000,1.908537 
245, 1503, 4980.000000,1.908537 
245, 1503, 4980.000000,1.908537 
245, 1503, 4980.000000,1.908537 
245, 1503, 4979.000000,1.908153 
245, 1503, 4979.000000,1.908153 
245, 1503, 4978.000000,1.907769 
245, 1503, 4978.000000,1.907769 
245, 1503, 4979.000000,1.908153 
245, 1503, 4979.000000,1.908153 
245, 1503, 4983.000000,1.909683 
245, 1503, 4982.000000,1.909303 
245, 1503, 4982.000000,1.909303 
245, 1503, 4982.000000,1.909303 
245, 1503, 4983.000000,1.909683 
245, 1503, 4982.000000,1.909303 
245, 1503, 4982.000000,1.909303 
245, 1503, 4982.000000,1.909303 
245, 1503, 4982.000000,1.909303 
245, 1503, 4982.000000,1.909303 
245, 1503, 4981.000000,1.908919 
245, 1503, 4981.000000,1.908919 
245, 1503, 4981.000000,1.908919 
245, 1503, 4981.000000,1.908919 
245, 1503, 4981.000000,1.908919 
245, 1503, 4981.000000,1.908919 
245, 1503, 4980.000000,1.908537 
245, 1503, 4980.000000,1.908537 
245, 1503, 4979.000000,1.908153 
245, 1503, 4980.000000,1.908537 
245, 1503, 4979.000000,1.908153 
245, 1503, 4979.000000,1.908153 
245, 1503, 4979.000000,1.908153 
245, 1503, 4983.000000,1.909683 
245, 1503, 4980.000000,1.908537 
245, 1503, 4980.000000,1.908537 
245, 1503, 4979.000000,1.908153 
245, 1503, 4978.000000,1.907769 
245, 1503, 4983.000000,1.909683 
245, 1503, 4979.000000,1.908153 
245, 1503, 4983.000000,1.909683 
245, 1503, 4980.000000,1.908537 
245, 1504, 5066.000000,1.941495 
245, 1504, 5065.000000,1.941113 
245, 1506, 5293.000000,2.028491 
245, 1506, 5291.000000,2.027725 
246, 1503, 4979.000000,1.908153 
246, 1503, 4980.000000,1.908537 
247, 1503, 4979.000000,1.908153 
253, 1503, 4980.000000,1.908537 
253, 1503, 4980.000000,1.908537 
253, 1503, 4981.000000,1.908919 
253, 1503, 4980.000000,1.908537 
253, 1503, 4980.000000,1.908537 
253, 1503, 4981.000000,1.908919 
253, 1503, 4980.000000,1.908537 
254, 1503, 4982.000000,1.909303 
256, 1503, 4981.000000,1.908919 
256, 1503, 4981.000000,1.908919 
257, 1503, 4981.000000,1.908919 
257, 1503, 4980.000000,1.908537 
257, 1503, 4980.000000,1.908537 
259, 1503, 4981.000000,1.908919 
259, 1503, 4981.000000,1.908919 
259, 1503, 4982.000000,1.909303 
259, 1503, 4982.000000,1.909303 
259, 1503, 4981.000000,1.908919 
259, 1503, 4981.000000,1.908919 
259, 1503, 4982.000000,1.909303 
259, 1503, 4982.000000,1.909303 
259, 1503, 4982.000000,1.909303 
259, 1503, 4982.000000,1.909303 
259, 1503, 4982.000000,1.909303 
259, 1503, 4981.000000,1.908919 
315, 1503, 4982.000000,1.909303 
315, 1503, 4982.000000,1.909303 
315, 1503, 4982.000000,1.909303 
316, 1503, 4983.000000,1.909683 
316, 1503, 4983.000000,1.909683 
316, 1503, 4983.000000,1.909683 
316, 1503, 4983.000000,1.909683 
317, 1503, 4982.000000,1.909303 
327, 1503, 4983.000000,1.909683 
329, 1503, 4983.000000,1.909683 
329, 1504, 5069.000000,1.942643 
332, 1503, 4984.000000,1.910069 
332, 1503, 4983.000000,1.909683 
332, 1503, 4983.000000,1.909683 
333, 1503, 4986.000000,1.910835 
333, 1503, 4986.000000,1.910835 
333, 1503, 4986.000000,1.910835 
333, 1503, 4984.000000,1.910069 
333, 1503, 4984.000000,1.910069 
333, 1503, 4985.000000,1.910453 
333, 1503, 4986.000000,1.910835 
333, 1503, 4984.000000,1.910069 
333, 1503, 4985.000000,1.910453 
333, 1503, 4984.000000,1.910069 
333, 1503, 4984.000000,1.910069 
333, 1503, 4985.000000,1.910453 
333, 1503, 4986.000000,1.910835 
333, 1504, 5070.000000,1.943027 
333, 1506, 5296.000000,2.029640 
340, 1503, 4986.000000,1.910835 
346, 1503, 4986.000000,1.910835 
346, 1503, 4986.000000,1.910835 
347, 1503, 4987.000000,1.911219 
347, 1503, 4987.000000,1.911219 
350, 1503, 4986.000000,1.910835 
351, 1503, 4986.000000,1.910835 
354, 1503, 4986.000000,1.910835 
355, 1503, 4986.000000,1.910835 
402, 1503, 4985.000000,1.910453 
404, 1503, 4985.000000,1.910453 
404, 1503, 4985.000000,1.910453 
404, 1503, 4985.000000,1.910453 
404, 1503, 4985.000000,1.910453 
404, 1504, 5070.000000,1.943027 
404, 1504, 5070.000000,1.943027 
404, 1504, 5070.000000,1.943027 
413, 1503, 4985.000000,1.910453 
418, 1503, 4984.000000,1.910069 
431, 1503, 4985.000000,1.910453 
431, 1507, 5412.000000,2.074096 
431, 1507, 5412.000000,2.074096 
437, 1503, 4985.000000,1.910453 
437, 1503, 4985.000000,1.910453 
441, 1503, 4986.000000,1.910835 
441, 1503, 4986.000000,1.910835 
441, 1503, 4986.000000,1.910835 
441, 1503, 4985.000000,1.910453 
441, 1508, 5519.000000,2.115102 
441, 1508, 5520.000000,2.115486 
441, 1508, 5520.000000,2.115486 
442, 1503, 4987.000000,1.911219 
442, 1503, 4987.000000,1.911219 
442, 1503, 4987.000000,1.911219 
442, 1506, 5298.000000,2.030408 
442, 1506, 5298.000000,2.030408 
442, 1506, 5297.000000,2.030022 
444, 1503, 4986.000000,1.910835 
445, 1503, 4987.000000,1.911219 
445, 1503, 4987.000000,1.911219 
445, 1503, 4987.000000,1.911219 
445, 1503, 4988.000000,1.911601 
451, 1503, 4988.000000,1.911601 
454, 1503, 4988.000000,1.911601 
457, 1503, 4988.000000,1.911601 
457, 1503, 4988.000000,1.911601 
458, 1503, 4987.000000,1.911219 
504, 1503, 4987.000000,1.911219 
506, 1508, 5524.000000,2.117018 
506, 1509, 5617.000000,2.152661 
506, 1509, 5617.000000,2.152661 
510, 1503, 4989.000000,1.911986 
512, 1503, 4989.000000,1.911986 
512, 1506, 5301.000000,2.031556 
514, 1503, 4988.000000,1.911601 
520, 1503, 4988.000000,1.911601 
520, 1503, 4988.000000,1.911601 
522, 1503, 4987.000000,1.911219 
527, 1503, 4988.000000,1.911601 
527, 1506, 5300.000000,2.031174 
529, 1503, 4988.000000,1.911601 
545, 1503, 4987.000000,1.911219 
545, 1503, 4987.000000,1.911219 
545, 1503, 4987.000000,1.911219 
548, 1503, 4988.000000,1.911601 
548, 1503, 4988.000000,1.911601 
554, 1503, 4988.000000,1.911601 
602, 1503, 4988.000000,1.911601 
607, 1503, 4986.000000,1.910835 
607, 1503, 4986.000000,1.910835 
607, 1503, 4987.000000,1.911219 
607, 1504, 5072.000000,1.943795 
607, 1504, 5072.000000,1.943795 
607, 1504, 5072.000000,1.943795 
607, 1506, 5298.000000,2.030408 
607, 1506, 5298.000000,2.030408 
608, 1503, 4987.000000,1.911219 
608, 1503, 4987.000000,1.911219 
608, 1504, 5072.000000,1.943795 
608, 1504, 5072.000000,1.943795 
619, 1503, 4987.000000,1.911219 
625, 1503, 4988.000000,1.911601 
626, 1503, 4988.000000,1.911601 
628, 1503, 4989.000000,1.911986 
628, 1503, 4989.000000,1.911986 
636, 1503, 4989.000000,1.911986 
636, 1503, 4989.000000,1.911986 
636, 1503, 4989.000000,1.911986 
636, 1503, 4989.000000,1.911986 
636, 1503, 4989.000000,1.911986 
636, 1503, 4988.000000,1.911601 
637, 1503, 4989.000000,1.911986 
640, 1503, 4990.000000,1.912369 
640, 1503, 4990.000000,1.912369 
640, 1504, 5076.000000,1.945326 
641, 1503, 4988.000000,1.911601 
643, 1503, 4990.000000,1.912369 
646, 1503, 4989.000000,1.911986 
647, 1503, 4990.000000,1.912369 
647, 1504, 5076.000000,1.945326 
654, 1503, 4989.000000,1.911986 
654, 1504, 5075.000000,1.944944 
711, 1503, 4989.000000,1.911986 
711, 1503, 4989.000000,1.911986 
711, 1503, 4989.000000,1.911986 
711, 1503, 4989.000000,1.911986 
711, 1503, 4989.000000,1.911986 
721, 1503, 4990.000000,1.912369 
721, 1503, 4989.000000,1.911986 
721, 1503, 4990.000000,1.912369 
722, 1503, 4990.000000,1.912369 
722, 1503, 4990.000000,1.912369 
727, 1503, 4990.000000,1.912369 
729, 1503, 4990.000000,1.912369 
729, 1503, 4989.000000,1.911986 
730, 1503, 4990.000000,1.912369 
730, 1503, 4989.000000,1.911986 
736, 1503, 4990.000000,1.912369 
736, 1503, 4991.000000,1.912750 
737, 1503, 4989.000000,1.911986 
737, 1503, 4989.000000,1.911986 
737, 1503, 4989.000000,1.911986 
737, 1503, 4989.000000,1.911986 
750, 1503, 4989.000000,1.911986 
758, 1503, 4989.000000,1.911986 
802, 1503, 4989.000000,1.911986 
804, 1503, 4989.000000,1.911986 
810, 1503, 4989.000000,1.911986 
810, 1503, 4988.000000,1.911601 
811, 1503, 4988.000000,1.911601 
811, 1503, 4988.000000,1.911601 
811, 1503, 4988.000000,1.911601 
811, 1503, 4988.000000,1.911601 
811, 1503, 4988.000000,1.911601 
811, 1503, 4989.000000,1.911986 
811, 1503, 4988.000000,1.911601 
811, 1503, 4988.000000,1.911601 
815, 1503, 4986.000000,1.910835 
833, 1503, 4986.000000,1.910835 
842, 1503, 4986.000000,1.910835 
843, 1503, 4987.000000,1.911219 
843, 1503, 4986.000000,1.910835 
843, 1503, 4986.000000,1.910835 
907, 1503, 4987.000000,1.911219 
907, 1506, 5300.000000,2.031174 
922, 1503, 4987.000000,1.911219 
922, 1503, 4987.000000,1.911219 
922, 1503, 4987.000000,1.911219 
929, 1503, 4988.000000,1.911601 
941, 1503, 4989.000000,1.911986 
1000, 1503, 4989.000000,1.911986 
1008, 1503, 4989.000000,1.911986 
1008, 1503, 4989.000000,1.911986 
1008, 1503, 4989.000000,1.911986 
1008, 1503, 4989.000000,1.911986 
1014, 1503, 4989.000000,1.911986 
1027, 1503, 4988.000000,1.911601 
1033, 1503, 4990.000000,1.912369 
1112, 1503, 4990.000000,1.912369 
1112, 1503, 4990.000000,1.912369 
1112, 1503, 4990.000000,1.912369 
1112, 1503, 4990.000000,1.912369 
1112, 1503, 4990.000000,1.912369 
1127, 1503, 4989.000000,1.911986 
1128, 1503, 4990.000000,1.912369 
1131, 1503, 4990.000000,1.912369 
1141, 1503, 4990.000000,1.912369 
1143, 1503, 4990.000000,1.912369 
1215, 1503, 4991.000000,1.912750 
1215, 1503, 4991.000000,1.912750 
1221, 1503, 4992.000000,1.913134 
1221, 1503, 4992.000000,1.913134 
1221, 1503, 4992.000000,1.913134 
1221, 1503, 4992.000000,1.913134 
1221, 1503, 4992.000000,1.913134 
1221, 1503, 4992.000000,1.913134 
1221, 1505, 5187.000000,1.987866 
1221, 1505, 5188.000000,1.988250 
1227, 1503, 4992.000000,1.913134 
1231, 1503, 4994.000000,1.913902 
1231, 1503, 4993.000000,1.913518 
1231, 1503, 4993.000000,1.913518 
1234, 1503, 4993.000000,1.913518 
1234, 1503, 4993.000000,1.913518 
1237, 1503, 4993.000000,1.913518 
1240, 1503, 4994.000000,1.913902 
1240, 1505, 5190.000000,1.989016 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4994.000000,1.913902 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4994.000000,1.913902 
1242, 1503, 4994.000000,1.913902 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4996.000000,1.914668 
1242, 1503, 4996.000000,1.914668 
1242, 1503, 4996.000000,1.914668 
1242, 1503, 4996.000000,1.914668 
1242, 1503, 4996.000000,1.914668 
1242, 1503, 4996.000000,1.914668 
1242, 1503, 4996.000000,1.914668 
1242, 1503, 4994.000000,1.913902 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4994.000000,1.913902 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4996.000000,1.914668 
1242, 1503, 4996.000000,1.914668 
1242, 1503, 4996.000000,1.914668 
1242, 1503, 4996.000000,1.914668 
1242, 1503, 4996.000000,1.914668 
1242, 1503, 4996.000000,1.914668 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4995.000000,1.914286 
1242, 1503, 4997.000000,1.915052 
1242, 1504, 5080.000000,1.946860 
1242, 1504, 5080.000000,1.946860 
1242, 1504, 5080.000000,1.946860 
1242, 1504, 5080.000000,1.946860 
1242, 1504, 5080.000000,1.946860 
1242, 1504, 5080.000000,1.946860 
1242, 1506, 5307.000000,2.033856 
1242, 1506, 5307.000000,2.033856 
1242, 1506, 5307.000000,2.033856 
1242, 1506, 5307.000000,2.033856 
1242, 1506, 5307.000000,2.033856 
1242, 1506, 5307.000000,2.033856 
1242, 1506, 5307.000000,2.033856 
1242, 1507, 5422.000000,2.077929 
1242, 1507, 5422.000000,2.077929 
1242, 1507, 5422.000000,2.077929 
1243, 1503, 5000.000000,1.916201 
1243, 1503, 4997.000000,1.915052 
1243, 1503, 4998.000000,1.915434 
1243, 1503, 4998.000000,1.915434 
1243, 1503, 4999.000000,1.915816 
1243, 1503, 4999.000000,1.915816 
1243, 1503, 4999.000000,1.915816 
1243, 1503, 5000.000000,1.916201 
1243, 1503, 4998.000000,1.915434 
1243, 1503, 4999.000000,1.915816 
1243, 1503, 5000.000000,1.916201 
1243, 1503, 5000.000000,1.916201 
1243, 1503, 5000.000000,1.916201 
1243, 1503, 4999.000000,1.915816 
1243, 1503, 4999.000000,1.915816 
1243, 1503, 4999.000000,1.915816 
1243, 1503, 4999.000000,1.915816 
1243, 1503, 5000.000000,1.916201 
1243, 1503, 5000.000000,1.916201 
1243, 1503, 4998.000000,1.915434 
1243, 1503, 5000.000000,1.916201 
1243, 1503, 4997.000000,1.915052 
1243, 1503, 4998.000000,1.915434 
1243, 1506, 5310.000000,2.035005 
1244, 1503, 5000.000000,1.916201 
1247, 1503, 5000.000000,1.916201 
1248, 1503, 5000.000000,1.916201 
1248, 1503, 5000.000000,1.916201 
1248, 1503, 5000.000000,1.916201 
1248, 1503, 5000.000000,1.916201 
1249, 1503, 5000.000000,1.916201 
1249, 1503, 5000.000000,1.916201 
1249, 1503, 5000.000000,1.916201 
1249, 1503, 5000.000000,1.916201 
1249, 1503, 5000.000000,1.916201 
1252, 1503, 5000.000000,1.916201 
1253, 1503, 4999.000000,1.915816 
1253, 1503, 5000.000000,1.916201 
1253, 1503, 5000.000000,1.916201 
1253, 1503, 4999.000000,1.915816 
1254, 1503, 5000.000000,1.916201 
1257, 1503, 5000.000000,1.916201 
1257, 1503, 5001.000000,1.916582 
1257, 1503, 5001.000000,1.916582 
1257, 1503, 5001.000000,1.916582 
1257, 1503, 5001.000000,1.916582 
1257, 1503, 5001.000000,1.916582 
1257, 1503, 5000.000000,1.916201 
1257, 1503, 5000.000000,1.916201 
1257, 1503, 5001.000000,1.916582 
1259, 1503, 5000.000000,1.916201 
1305, 1503, 5002.000000,1.916968 
1305, 1503, 5002.000000,1.916968 
1305, 1503, 5002.000000,1.916968 
1305, 1503, 5002.000000,1.916968 
1305, 1503, 5002.000000,1.916968 
1305, 1503, 5002.000000,1.916968 
1305, 1503, 5002.000000,1.916968 
1305, 1503, 5001.000000,1.916582 
1305, 1503, 5001.000000,1.916582 
1305, 1503, 5002.000000,1.916968 
1305, 1503, 5001.000000,1.916582 
1305, 1503, 5001.000000,1.916582 
1305, 1503, 5001.000000,1.916582 
1305, 1503, 5001.000000,1.916582 
1305, 1503, 5001.000000,1.916582 
1305, 1503, 5002.000000,1.916968 
1305, 1503, 5001.000000,1.916582 
1305, 1503, 5002.000000,1.916968 
1305, 1503, 5000.000000,1.916201 
1305, 1503, 5000.000000,1.916201 
1305, 1503, 5001.000000,1.916582 
1305, 1503, 5002.000000,1.916968 
1305, 1503, 5002.000000,1.916968 
1305, 1503, 5002.000000,1.916968 
1305, 1503, 5002.000000,1.916968 
1305, 1503, 5002.000000,1.916968 
1305, 1503, 5002.000000,1.916968 
1305, 1504, 5087.000000,1.949543 
1305, 1504, 5087.000000,1.949543 
1305, 1505, 5198.000000,1.992083 
1305, 1506, 5314.000000,2.036537 
1305, 1506, 5314.000000,2.036537 
1305, 1507, 5429.000000,2.080611 
1305, 1507, 5429.000000,2.080611 
1305, 1507, 5429.000000,2.080611 
1305, 1509, 5629.000000,2.157260 
1306, 1503, 5002.000000,1.916968 
1306, 1503, 5001.000000,1.916582 
1309, 1503, 5002.000000,1.916968 
1311, 1503, 5003.000000,1.917351 
1311, 1503, 5003.000000,1.917351 
1311, 1503, 5003.000000,1.917351 
1311, 1503, 5003.000000,1.917351 
1313, 1503, 5003.000000,1.917351 
1317, 1503, 5003.000000,1.917351 
1317, 1503, 5003.000000,1.917351 
1319, 1503, 5003.000000,1.917351 
1320, 1503, 5006.000000,1.918499 
1320, 1503, 5006.000000,1.918499 
1320, 1503, 5006.000000,1.918499 
1320, 1503, 5004.000000,1.917735 
1320, 1503, 5006.000000,1.918499 
1320, 1503, 5006.000000,1.918499 
1320, 1503, 5005.000000,1.918119 
1320, 1503, 5005.000000,1.918119 
1320, 1503, 5005.000000,1.918119 
1320, 1503, 5005.000000,1.918119 
1320, 1503, 5005.000000,1.918119 
1320, 1503, 5005.000000,1.918119 
1320, 1503, 5005.000000,1.918119 
1320, 1503, 5005.000000,1.918119 
1320, 1503, 5005.000000,1.918119 
1320, 1503, 5005.000000,1.918119 
1320, 1503, 5005.000000,1.918119 
1320, 1503, 5005.000000,1.918119 
1320, 1503, 5005.000000,1.918119 
1320, 1503, 5004.000000,1.917735 
1320, 1503, 5005.000000,1.918119 
1320, 1503, 5005.000000,1.918119 
1320, 1503, 5005.000000,1.918119 
1320, 1503, 5004.000000,1.917735 
1320, 1503, 5004.000000,1.917735 
1320, 1503, 5006.000000,1.918499 
1320, 1504, 5090.000000,1.950693 
1321, 1503, 5009.000000,1.919649 
1321, 1503, 5009.000000,1.919649 
1321, 1503, 5007.000000,1.918883 
1321, 1503, 5008.000000,1.919265 
1321, 1503, 5008.000000,1.919265 
1321, 1503, 5008.000000,1.919265 
1321, 1503, 5008.000000,1.919265 
1321, 1503, 5008.000000,1.919265 
1321, 1503, 5008.000000,1.919265 
1321, 1503, 5008.000000,1.919265 
1321, 1503, 5008.000000,1.919265 
1321, 1503, 5008.000000,1.919265 
1321, 1503, 5008.000000,1.919265 
1321, 1503, 5006.000000,1.918499 
1321, 1503, 5007.000000,1.918883 
1321, 1503, 5008.000000,1.919265 
1321, 1503, 5009.000000,1.919649 
1321, 1503, 5008.000000,1.919265 
1321, 1503, 5009.000000,1.919649 
1321, 1503, 5007.000000,1.918883 
1321, 1503, 5007.000000,1.918883 
1321, 1503, 5008.000000,1.919265 
1321, 1503, 5008.000000,1.919265 
1321, 1503, 5009.000000,1.919649 
1321, 1503, 5007.000000,1.918883 
1321, 1503, 5007.000000,1.918883 
1321, 1503, 5009.000000,1.919649 
1321, 1503, 5009.000000,1.919649 
1321, 1503, 5009.000000,1.919649 
1321, 1503, 5009.000000,1.919649 
1321, 1503, 5009.000000,1.919649 
1321, 1503, 5009.000000,1.919649 
1321, 1503, 5009.000000,1.919649 
1321, 1503, 5009.000000,1.919649 
1321, 1503, 5007.000000,1.918883 
1321, 1503, 5007.000000,1.918883 
1321, 1503, 5008.000000,1.919265 
1321, 1503, 5008.000000,1.919265 
1321, 1503, 5008.000000,1.919265 
1321, 1503, 5008.000000,1.919265 
1321, 1504, 5094.000000,1.952225 
1321, 1504, 5092.000000,1.951459 
1321, 1507, 5435.000000,2.082910 
1321, 1508, 5542.000000,2.123917 
1321, 1509, 5634.000000,2.159176 
1321, 1512, 5849.000000,2.241572 
1321, 1512, 5850.000000,2.241956 
1322, 1503, 5009.000000,1.919649 
1322, 1503, 5009.000000,1.919649 
1323, 1503, 5008.000000,1.919265 
1323, 1503, 5007.000000,1.918883 
1323, 1506, 5320.000000,2.038837 
1324, 1503, 5009.000000,1.919649 
1324, 1503, 5009.000000,1.919649 
1327, 1503, 5009.000000,1.919649 
1328, 1503, 5008.000000,1.919265 
1328, 1503, 5008.000000,1.919265 
1328, 1503, 5008.000000,1.919265 
1328, 1503, 5008.000000,1.919265 
1328, 1505, 5204.000000,1.994383 
1329, 1503, 5009.000000,1.919649 
1329, 1503, 5008.000000,1.919265 
1329, 1503, 5009.000000,1.919649 
1329, 1503, 5009.000000,1.919649 
1329, 1503, 5009.000000,1.919649 
1329, 1503, 5009.000000,1.919649 
1329, 1505, 5205.000000,1.994765 
1329, 1507, 5436.000000,2.083292 
1332, 1503, 5009.000000,1.919649 
1332, 1503, 5009.000000,1.919649 
1332, 1503, 5009.000000,1.919649 
1334, 1503, 5009.000000,1.919649 
1334, 1503, 5008.000000,1.919265 
1335, 1503, 5009.000000,1.919649 
1335, 1503, 5009.000000,1.919649 
1335, 1503, 5009.000000,1.919649 
1335, 1503, 5009.000000,1.919649 
1336, 1503, 5009.000000,1.919649 
1337, 1503, 5009.000000,1.919649 
1337, 1503, 5009.000000,1.919649 
1337, 1503, 5009.000000,1.919649 
1337, 1503, 5009.000000,1.919649 
1337, 1503, 5009.000000,1.919649 
1337, 1503, 5009.000000,1.919649 
1337, 1503, 5009.000000,1.919649 
1337, 1503, 5009.000000,1.919649 
1337, 1506, 5322.000000,2.039603 
1337, 1506, 5322.000000,2.039603 
1338, 1503, 5009.000000,1.919649 
1340, 1503, 5009.000000,1.919649 
1340, 1503, 5009.000000,1.919649 
1341, 1503, 5009.000000,1.919649 
1341, 1503, 5009.000000,1.919649 
1342, 1503, 5009.000000,1.919649 
1342, 1503, 5009.000000,1.919649 
1342, 1503, 5009.000000,1.919649 
1343, 1503, 5009.000000,1.919649 
1347, 1503, 5009.000000,1.919649 
1347, 1503, 5009.000000,1.919649 
1347, 1503, 5008.000000,1.919265 
1347, 1503, 5009.000000,1.919649 
1347, 1503, 5009.000000,1.919649 
1347, 1503, 5009.000000,1.919649 
1347, 1503, 5009.000000,1.919649 
1347, 1503, 5009.000000,1.919649 
1347, 1503, 5010.000000,1.920035 
1347, 1503, 5010.000000,1.920035 
1347, 1503, 5009.000000,1.919649 
1347, 1503, 5009.000000,1.919649 
1347, 1503, 5010.000000,1.920035 
1347, 1503, 5010.000000,1.920035 
1347, 1503, 5010.000000,1.920035 
1347, 1503, 5010.000000,1.920035 
1347, 1503, 5009.000000,1.919649 
1347, 1503, 5009.000000,1.919649 
1347, 1503, 5009.000000,1.919649 
1347, 1503, 5010.000000,1.920035 
1347, 1503, 5010.000000,1.920035 
1347, 1503, 5009.000000,1.919649 
1347, 1503, 5009.000000,1.919649 
1347, 1503, 5009.000000,1.919649 
1347, 1503, 5009.000000,1.919649 
1347, 1503, 5009.000000,1.919649 
1347, 1503, 5009.000000,1.919649 
1347, 1503, 5010.000000,1.920035 
1347, 1503, 5009.000000,1.919649 
1347, 1503, 5009.000000,1.919649 
1347, 1503, 5010.000000,1.920035 
1347, 1503, 5009.000000,1.919649 
1347, 1503, 5009.000000,1.919649 
1347, 1504, 5095.000000,1.952607 
1347, 1504, 5095.000000,1.952607 
1347, 1504, 5095.000000,1.952607 
1347, 1504, 5096.000000,1.952991 
1347, 1504, 5095.000000,1.952607 
1347, 1505, 5206.000000,1.995149 
1347, 1506, 5322.000000,2.039603 
1347, 1506, 5322.000000,2.039603 
1347, 1506, 5322.000000,2.039603 
1347, 1506, 5322.000000,2.039603 
1347, 1506, 5322.000000,2.039603 
1347, 1506, 5322.000000,2.039603 
