100533,1503,0004300,0000027,0000028,0005092
100533,1503,0004300,0000027,0000029,0005092
100533,1503,0004300,0000027,0000028,0005092
100534,1503,0004300,0000027,0000028,0005093
100534,1503,0004300,0000027,0000028,0005093
100534,1503,0004300,0000027,0000028,0005093
100534,1503,0004300,0000027,0000028,0005093
100534,1503,0004300,0000027,0000028,0005093
100534,1503,0004300,0000027,0000028,0005093
100534,1503,0004300,0000027,0000028,0005093
100534,1503,0004300,0000027,0000029,0005093
100534,1503,0004300,0000027,0000028,0005093
100534,1503,0004300,0000027,0000028,0005093
100534,1503,0004300,0000027,0000028,0005093
100534,1503,0004300,0000027,0000028,0005093
100534,1503,0004300,0000027,0000028,0005093
100534,1503,0004300,0000027,0000028,0005093
100534,1503,0004300,0000027,0000028,0005093
100534,1503,0004300,0000027,0000028,0005093
100534,1503,0004300,0000027,0000029,0005093
100534,1503,0004300,0000027,0000028,0005093
100534,1503,0004300,0000027,0000028,0005093
100534,1503,0004300,0000027,0000028,0005093
100534,1503,0004700,0000088,0000090,0005093
100534,1503,0004700,0000088,0000090,0005093
100534,1503,0004700,0000089,0000090,0005093
100535,1503,0004300,0000027,0000028,0005092
100535,1503,0004700,0000089,0000090,0005092
100535,1503,0004700,0000088,0000090,0005092
100535,1503,0004700,0000089,0000090,0005092
100535,1503,0004700,0000089,0000090,0005092
100535,1503,0004700,0000088,0000090,0005092
100535,1503,0004700,0000088,0000090,0005092
100535,1503,0004700,0000088,0000090,0005092
100536,1503,0004300,0000027,0000028,0005091
100536,1503,0004300,0000027,0000029,0005091
100536,1503,0004700,0000088,0000090,0005091
100536,1503,0004700,0000088,0000090,0005091
100540,1503,0004300,0000028,0000030,0005091
100540,1503,0004300,0000027,0000030,0005091
100541,1503,0004300,0000028,0000030,0005092
100541,1503,0004300,0000027,0000029,0005092
100541,1503,0004700,0000089,0000090,0005092
100541,1503,0004700,0000089,0000090,0005092
100542,1503,0004300,0000027,0000029,0005093
100542,1503,0004700,0000088,0000090,0005093
100543,1503,0004300,0000028,0000030,0005090
100543,1503,0004700,0000088,0000091,0005090
100543,1503,0004700,0000088,0000091,0005090
100545,1503,0005200,0000283,0000289,0005086
100545,1503,0005200,0000285,0000289,0005086
100545,1503,0005200,0000285,0000289,0005086
100550,1503,0004450,0000044,0000046,0005087
100600,1503,0004800,0000116,0000118,0005085
100606,1503,0005000,0000188,0000191,0005084
100606,1503,0005200,0000286,0000290,0005084
100608,1503,0004300,0000028,0000030,0005086
100608,1503,0004650,0000078,0000081,0005086
100608,1503,0004700,0000090,0000091,0005086
100611,1504,0004100,0000061,0000064,0005175
100618,1503,0004900,0000148,0000151,0005086
100619,1503,0004450,0000044,0000046,0005085
100620,1503,0005200,0000287,0000290,0005085
100620,1503,0005200,0000287,0000293,0005085
100620,1503,0005200,0000287,0000293,0005085
100625,1503,0004550,0000059,0000062,0005085
100631,1503,0004600,0000067,0000069,0005090
100631,1503,0004700,0000088,0000091,0005090
100631,1503,0005100,0000231,0000235,0005090
100633,1503,0004650,0000077,0000079,0005092
100633,1503,0004650,0000077,0000079,0005092
100646,1504,0003800,0000034,0000035,0005179
100657,1503,0004700,0000088,0000090,0005094
100657,1503,0004700,0000088,0000090,0005094
100657,1503,0004700,0000088,0000090,0005094
100657,1503,0004700,0000088,0000090,0005094
100657,1503,0004700,0000088,0000090,0005094
100657,1503,0004700,0000088,0000090,0005094
100657,1503,0004700,0000088,0000090,0005094
100657,1503,0004700,0000088,0000090,0005094
100701,1503,0004700,0000087,0000090,0005095
100720,1503,0004250,0000023,0000025,0005093
100744,1503,0004400,0000038,0000039,0005095
100815,1503,0004400,0000036,0000038,0005097
100815,1503,0004400,0000037,0000038,0005097
100815,1503,0004400,0000037,0000039,0005097
100815,1503,0004400,0000037,0000039,0005097
100815,1503,0004700,0000086,0000089,0005097
100815,1503,0004700,0000086,0000089,0005097
100818,1503,0004300,0000027,0000029,0005097
100821,1503,0004400,0000036,0000038,0005098
100821,1503,0004400,0000036,0000038,0005098
100821,1503,0004400,0000036,0000038,0005098
100821,1503,0004400,0000036,0000038,0005098
100821,1503,0004400,0000036,0000038,0005098
100821,1503,0004700,0000087,0000089,0005098
100821,1503,0004700,0000087,0000089,0005098
100821,1503,0004700,0000087,0000089,0005098
100821,1503,0004700,0000087,0000089,0005098
100821,1503,0004700,0000087,0000089,0005098
100821,1503,0004700,0000087,0000089,0005098
100821,1503,0004700,0000087,0000088,0005098
100821,1503,0004700,0000087,0000089,0005098
100821,1503,0004700,0000087,0000089,0005098
100821,1503,0004700,0000087,0000089,0005098
100821,1504,0004400,0000108,0000109,0005186
100826,1503,0004400,0000036,0000038,0005098
100826,1503,0004700,0000086,0000089,0005098
100828,1503,0004400,0000036,0000038,0005098
100828,1503,0004400,0000036,0000038,0005098
100828,1503,0004400,0000036,0000037,0005098
100828,1503,0004700,0000086,0000089,0005098
100828,1503,0004700,0000087,0000088,0005098
100831,1503,0004400,0000036,0000038,0005097
100831,1503,0004700,0000087,0000089,0005097
100851,1503,0004400,0000036,0000037,0005097
100851,1503,0004700,0000087,0000089,0005097
100851,1503,0004700,0000087,0000089,0005097
100855,1503,0004400,0000036,0000037,0005098
100855,1503,0004700,0000086,0000089,0005098
100903,1503,0004400,0000036,0000038,0005099
100903,1503,0004400,0000036,0000038,0005099
100903,1503,0004400,0000036,0000038,0005099
100903,1503,0004700,0000086,0000088,0005099
100903,1503,0004700,0000087,0000088,0005099
100903,1503,0004700,0000087,0000088,0005099
100904,1503,0004400,0000036,0000037,0005099
100904,1503,0004400,0000036,0000038,0005099
100904,1503,0004700,0000086,0000088,0005099
100904,1503,0004700,0000086,0000088,0005099
100905,1503,0004400,0000036,0000037,0005100
100905,1503,0004400,0000036,0000037,0005100
100905,1503,0004400,0000036,0000037,0005100
100905,1503,0004400,0000036,0000037,0005100
100905,1503,0004400,0000036,0000037,0005100
100905,1503,0004400,0000036,0000037,0005100
100905,1503,0004400,0000036,0000037,0005100
100905,1503,0004400,0000036,0000037,0005100
100905,1503,0004400,0000036,0000037,0005100
100905,1503,0004700,0000087,0000088,0005100
100905,1503,0004700,0000087,0000088,0005100
100905,1503,0004700,0000087,0000088,0005100
100909,1503,0004400,0000036,0000038,0005099
100909,1503,0004700,0000087,0000088,0005099
100916,1503,0004400,0000036,0000039,0005098
100916,1503,0004700,0000087,0000088,0005098
100917,1503,0004400,0000036,0000038,0005098
100917,1503,0004700,0000087,0000088,0005098
100928,1503,0004400,0000036,0000038,0005098
100928,1503,0004700,0000087,0000088,0005098
100934,1503,0004000,0000010,0000011,0005101
100934,1503,0004400,0000036,0000038,0005101
100934,1503,0004400,0000036,0000038,0005101
100934,1503,0004400,0000036,0000038,0005101
100934,1503,0004400,0000036,0000038,0005101
100934,1503,0004400,0000036,0000038,0005101
100934,1503,0004500,0000049,0000051,0005101
100934,1503,0004700,0000086,0000088,0005101
100934,1503,0004700,0000086,0000088,0005101
100934,1503,0004700,0000087,0000088,0005101
100934,1503,0004700,0000087,0000088,0005101
100935,1503,0004000,0000010,0000012,0005102
100935,1503,0004500,0000049,0000051,0005102
100936,1503,0004000,0000010,0000012,0005102
100936,1503,0004000,0000010,0000011,0005102
100936,1503,0004400,0000036,0000038,0005102
100936,1503,0004400,0000036,0000038,0005102
100936,1503,0004500,0000050,0000051,0005102
100936,1503,0004500,0000050,0000051,0005102
100936,1503,0004700,0000086,0000088,0005102
100938,1503,0004400,0000036,0000038,0005101
100938,1503,0004700,0000086,0000088,0005101
100939,1503,0004400,0000036,0000038,0005100
100939,1503,0004700,0000086,0000088,0005100
100940,1503,0004400,0000036,0000039,0005099
100940,1503,0004700,0000086,0000088,0005099
100941,1503,0004400,0000036,0000038,0005099
100941,1503,0004700,0000087,0000089,0005099
100949,1503,0004000,0000010,0000011,0005100
100949,1503,0004500,0000049,0000051,0005100
100952,1503,0004400,0000036,0000039,0005100
100952,1503,0004700,0000087,0000089,0005100
100953,1503,0004400,0000036,0000038,0005096
100953,1503,0004700,0000088,0000089,0005096
101004,1503,0004400,0000037,0000039,0005095
101004,1503,0004700,0000088,0000089,0005095
101007,1503,0004400,0000037,0000038,0005096
101007,1503,0004700,0000087,0000089,0005096
101009,1503,0004400,0000036,0000038,0005096
101009,1503,0004700,0000088,0000089,0005096
101050,1503,0004400,0000037,0000039,0005096
101050,1503,0004400,0000037,0000039,0005096
101050,1503,0004400,0000037,0000039,0005096
101050,1503,0004400,0000036,0000039,0005096
101050,1503,0004700,0000088,0000089,0005096
101050,1503,0004700,0000088,0000089,0005096
101050,1503,0004700,0000088,0000089,0005096
101055,1503,0004400,0000036,0000038,0005098
101055,1503,0004700,0000087,0000089,0005098
101059,1503,0004000,0000010,0000011,0005100
101059,1503,0004000,0000010,0000011,0005100
101059,1503,0004000,0000010,0000012,0005100
101059,1503,0004000,0000010,0000011,0005100
101059,1503,0004400,0000036,0000038,0005100
101059,1503,0004400,0000036,0000038,0005100
101059,1503,0004500,0000050,0000051,0005100
101059,1503,0004500,0000050,0000051,0005100
101059,1503,0004500,0000050,0000051,0005100
101059,1503,0004500,0000049,0000051,0005100
101059,1503,0004500,0000049,0000051,0005100
101059,1503,0004500,0000049,0000051,0005100
101059,1503,0004500,0000050,0000051,0005100
101059,1503,0004700,0000086,0000088,0005100
101101,1503,0004000,0000010,0000011,0005102
101101,1503,0004000,0000010,0000011,0005102
101101,1503,0004000,0000010,0000011,0005102
101101,1503,0004400,0000036,0000038,0005102
101101,1503,0004400,0000036,0000038,0005102
101101,1503,0004500,0000050,0000051,0005102
101101,1503,0004500,0000050,0000051,0005102
101101,1503,0004500,0000050,0000051,0005102
101101,1503,0004700,0000087,0000088,0005102
101101,1503,0004700,0000086,0000088,0005102
101102,1503,0004000,0000010,0000012,0005102
101102,1503,0004000,0000010,0000011,0005102
101102,1503,0004400,0000036,0000037,0005102
101102,1503,0004400,0000035,0000036,0005102
101102,1503,0004400,0000035,0000037,0005102
101102,1503,0004400,0000035,0000037,0005102
101102,1503,0004500,0000049,0000051,0005102
101102,1503,0004500,0000050,0000051,0005102
101102,1503,0004500,0000050,0000051,0005102
101102,1503,0004500,0000050,0000051,0005102
101102,1503,0004500,0000050,0000051,0005102
101102,1503,0004500,0000050,0000051,0005102
101102,1503,0004500,0000050,0000051,0005102
101102,1503,0004500,0000050,0000051,0005102
101102,1503,0004500,0000050,0000051,0005102
101102,1503,0004700,0000087,0000088,0005102
101102,1503,0004700,0000086,0000088,0005102
101103,1503,0004000,0000010,0000011,0005103
101103,1503,0004000,0000010,0000012,0005103
101103,1503,0004000,0000010,0000012,0005103
101103,1503,0004400,0000035,0000037,0005103
101103,1503,0004500,0000050,0000051,0005103
101103,1503,0004500,0000049,0000051,0005103
101103,1503,0004500,0000050,0000051,0005103
101103,1503,0004500,0000050,0000051,0005103
101103,1503,0004500,0000050,0000051,0005103
101103,1503,0004500,0000050,0000051,0005103
101103,1503,0004500,0000050,0000051,0005103
101103,1503,0004500,0000050,0000051,0005103
101103,1503,0004500,0000050,0000051,0005103
101103,1503,0004500,0000050,0000051,0005103
101103,1503,0004700,0000087,0000088,0005103
101104,1503,0004000,0000010,0000011,0005102
101104,1503,0004000,0000010,0000012,0005102
101104,1503,0004500,0000050,0000051,0005102
101104,1503,0004500,0000050,0000051,0005102
101104,1503,0004500,0000050,0000051,0005102
101104,1503,0004500,0000050,0000051,0005102
101104,1503,0004500,0000049,0000051,0005102
101104,1503,0004500,0000049,0000051,0005102
101104,1503,0004500,0000050,0000051,0005102
101104,1503,0004500,0000050,0000051,0005102
101104,1503,0004500,0000050,0000051,0005102
101105,1503,0004000,0000010,0000012,0005101
101105,1503,0004000,0000010,0000011,0005101
101105,1503,0004500,0000050,0000051,0005101
101105,1503,0004500,0000050,0000051,0005101
101105,1503,0004500,0000050,0000051,0005101
101105,1503,0004500,0000050,0000051,0005101
101105,1503,0004500,0000050,0000051,0005101
101105,1503,0004500,0000050,0000051,0005101
101105,1503,0004500,0000050,0000051,0005101
101105,1503,0004500,0000050,0000051,0005101
101105,1503,0004500,0000050,0000051,0005101
101106,1503,0004000,0000010,0000011,0005102
101106,1503,0004500,0000050,0000051,0005102
101109,1503,0004000,0000010,0000011,0005101
101109,1503,0004000,0000010,0000011,0005101
101109,1503,0004000,0000010,0000011,0005101
101109,1503,0004500,0000050,0000051,0005101
101109,1503,0004500,0000050,0000051,0005101
101109,1503,0004500,0000049,0000051,0005101
101109,1503,0004500,0000050,0000051,0005101
101110,1503,0004000,0000010,0000011,0005102
101110,1503,0004500,0000049,0000051,0005102
101112,1503,0004000,0000010,0000011,0005102
101112,1503,0004000,0000010,0000011,0005102
101112,1503,0004000,0000010,0000011,0005102
101112,1503,0004000,0000010,0000011,0005102
101112,1503,0004500,0000049,0000051,0005102
101112,1503,0004500,0000050,0000051,0005102
101112,1503,0004500,0000049,0000051,0005102
101112,1503,0004500,0000050,0000051,0005102
101112,1503,0004500,0000050,0000051,0005102
101112,1503,0004500,0000050,0000051,0005102
101112,1503,0004500,0000050,0000051,0005102
101112,1503,0004500,0000049,0000051,0005102
101112,1503,0004500,0000050,0000051,0005102
101112,1503,0004500,0000050,0000051,0005102
101112,1503,0004500,0000050,0000051,0005102
101113,1503,0004400,0000036,0000037,0005101
101113,1503,0004400,0000036,0000037,0005101
101113,1503,0004700,0000086,0000088,0005101
101113,1503,0004700,0000087,0000088,0005101
101115,1503,0004400,0000036,0000038,0005102
101115,1503,0004400,0000035,0000036,0005102
101115,1503,0004700,0000085,0000088,0005102
101115,1503,0004700,0000086,0000088,0005102
101122,1503,0004000,0000010,0000011,0005100
101122,1503,0004000,0000010,0000011,0005100
101122,1503,0004500,0000049,0000051,0005100
101122,1503,0004500,0000049,0000051,0005100
101126,1503,0004000,0000010,0000011,0005101
101126,1503,0004500,0000049,0000051,0005101
101131,1503,0004400,0000036,0000037,0005100
101131,1503,0004400,0000036,0000037,0005100
101131,1503,0004400,0000036,0000037,0005100
101131,1503,0004700,0000086,0000088,0005100
101131,1503,0004700,0000086,0000088,0005100
101131,1503,0004700,0000087,0000088,0005100
101134,1503,0004000,0000010,0000011,0005099
101134,1503,0004400,0000036,0000038,0005099
101134,1503,0004400,0000036,0000038,0005099
101134,1503,0004400,0000036,0000038,0005099
101134,1503,0004400,0000036,0000038,0005099
101134,1503,0004500,0000049,0000051,0005099
101134,1503,0004700,0000087,0000088,0005099
101134,1503,0004700,0000087,0000088,0005099
101134,1503,0004700,0000087,0000088,0005099
101134,1503,0004700,0000086,0000088,0005099
101136,1503,0004400,0000036,0000038,0005100
101136,1503,0004700,0000087,0000088,0005100
101136,1503,0004700,0000086,0000088,0005100
101139,1503,0004400,0000035,0000037,0005100
101139,1503,0004700,0000087,0000088,0005100
101140,1503,0004000,0000010,0000011,0005102
101140,1503,0004500,0000049,0000051,0005102
101141,1503,0004000,0000010,0000011,0005102
101141,1503,0004500,0000050,0000051,0005102
101142,1503,0004000,0000010,0000011,0005103
101142,1503,0004500,0000049,0000050,0005103
101142,1503,0004750,0000097,0000100,0005103
101143,1503,0004000,0000010,0000011,0005102
101143,1503,0004500,0000049,0000050,0005102
101144,1503,0004000,0000009,0000011,0005098
101144,1503,0004400,0000036,0000037,0005098
101144,1503,0004500,0000049,0000051,0005098
101144,1503,0004900,0000143,0000145,0005098
101145,1503,0004400,0000036,0000037,0005098
101145,1503,0004400,0000036,0000038,0005098
101145,1503,0004700,0000086,0000089,0005098
101145,1503,0004700,0000086,0000089,0005098
101145,1503,0004700,0000088,0000089,0005098
101145,1503,0004700,0000086,0000089,0005098
101145,1503,0004700,0000088,0000089,0005098
101145,1503,0004700,0000088,0000089,0005098
101145,1503,0004700,0000088,0000089,0005098
101145,1503,0005000,0000182,0000185,0005098
101146,1503,0004400,0000036,0000038,0005100
101146,1503,0004700,0000086,0000088,0005100
101207,1503,0005000,0000184,0000187,0005094
101250,1503,0004800,0000115,0000118,0005085
101250,1503,0004950,0000167,0000171,0005085
101250,1503,0005050,0000209,0000213,0005085
101250,1503,0005050,0000209,0000213,0005085
101250,1503,0005050,0000209,0000213,0005085
101256,1503,0004550,0000059,0000061,0005084
101301,1503,0004500,0000051,0000053,0005087
101301,1503,0004500,0000051,0000053,0005087
101308,1503,0004300,0000028,0000030,0005085
101517,1503,0004800,0000115,0000117,0005091
101553,1503,0004300,0000028,0000029,0005092
101553,1503,0004300,0000028,0000029,0005092
101605,1503,0004000,0000010,0000011,0005094
101605,1503,0004000,0000010,0000011,0005094
101605,1503,0004500,0000050,0000052,0005094
101605,1503,0004500,0000050,0000052,0005094
101607,1503,0004000,0000010,0000012,0005096
101607,1503,0004000,0000010,0000011,0005096
101607,1503,0004000,0000010,0000012,0005096
101607,1503,0004500,0000050,0000052,0005096
101607,1503,0004500,0000051,0000052,0005096
101607,1503,0004500,0000050,0000052,0005096
101608,1503,0004000,0000010,0000011,0005097
101608,1503,0004000,0000010,0000011,0005097
101608,1503,0004000,0000010,0000012,0005097
101608,1503,0004500,0000051,0000052,0005097
101608,1503,0004500,0000051,0000052,0005097
101608,1503,0004500,0000051,0000052,0005097
101608,1503,0004500,0000050,0000052,0005097
101608,1503,0004500,0000050,0000052,0005097
101608,1503,0004500,0000051,0000052,0005097
101608,1503,0004500,0000051,0000052,0005097
101608,1503,0004500,0000051,0000052,0005097
101608,1503,0004500,0000051,0000052,0005097
101609,1503,0004000,0000010,0000011,0005096
101609,1503,0004000,0000010,0000011,0005096
101609,1503,0004500,0000051,0000052,0005096
101609,1503,0004500,0000051,0000052,0005096
101609,1503,0004500,0000051,0000052,0005096
101609,1503,0004500,0000051,0000052,0005096
101609,1503,0004500,0000051,0000052,0005096
101609,1503,0004500,0000051,0000052,0005096
101609,1503,0004500,0000051,0000052,0005096
101609,1503,0004500,0000051,0000052,0005096
101609,1503,0004500,0000051,0000052,0005096
101612,1503,0004000,0000010,0000011,0005096
101612,1503,0004000,0000010,0000011,0005096
101612,1503,0004000,0000010,0000011,0005096
101612,1503,0004000,0000010,0000011,0005096
101612,1503,0004000,0000010,0000011,0005096
101612,1503,0004500,0000051,0000052,0005096
101612,1503,0004500,0000051,0000052,0005096
101612,1503,0004500,0000051,0000052,0005096
101612,1503,0004500,0000051,0000052,0005096
101612,1503,0004500,0000051,0000052,0005096
101612,1503,0004500,0000051,0000052,0005096
101612,1503,0004500,0000051,0000052,0005096
101612,1503,0004500,0000051,0000052,0005096
101612,1503,0004500,0000051,0000052,0005096
101612,1503,0004500,0000050,0000052,0005096
101624,1503,0004000,0000010,0000011,0005097
101624,1503,0004500,0000050,0000052,0005097
101625,1503,0004000,0000010,0000011,0005098
101625,1503,0004500,0000049,0000052,0005098
101627,1503,0004000,0000010,0000011,0005099
101627,1503,0004000,0000010,0000011,0005099
101627,1503,0004500,0000049,0000051,0005099
101627,1503,0004500,0000049,0000051,0005099
101628,1503,0004000,0000010,0000011,0005098
101628,1503,0004000,0000010,0000011,0005098
101628,1503,0004500,0000049,0000052,0005098
101628,1503,0004500,0000049,0000052,0005098
101629,1503,0004000,0000010,0000011,0005099
101629,1503,0004000,0000010,0000011,0005099
101629,1503,0004500,0000049,0000052,0005099
101629,1503,0004500,0000049,0000052,0005099
101630,1503,0004000,0000010,0000011,0005100
101630,1503,0004500,0000049,0000051,0005100
101631,1503,0004000,0000010,0000011,0005099
101631,1503,0004000,0000010,0000011,0005099
101631,1503,0004000,0000010,0000011,0005099
101631,1503,0004400,0000036,0000037,0005099
101631,1503,0004500,0000049,0000052,0005099
101631,1503,0004500,0000051,0000052,0005099
101631,1503,0004500,0000051,0000052,0005099
101631,1503,0004500,0000049,0000052,0005099
101631,1503,0004700,0000087,0000089,0005099
101632,1503,0004000,0000010,0000011,0005100
101632,1503,0004000,0000010,0000011,0005100
101632,1503,0004500,0000051,0000052,0005100
101632,1503,0004500,0000051,0000052,0005100
101632,1503,0004500,0000051,0000052,0005100
101632,1503,0004500,0000051,0000052,0005100
101633,1503,0004000,0000010,0000011,0005100
101633,1503,0004500,0000049,0000052,0005100
101634,1503,0004000,0000010,0000011,0005100
101634,1503,0004500,0000051,0000052,0005100
101636,1503,0004000,0000010,0000011,0005100
101636,1503,0004000,0000010,0000011,0005100
101636,1503,0004500,0000051,0000052,0005100
101636,1503,0004500,0000051,0000052,0005100
101636,1503,0004500,0000051,0000052,0005100
101636,1503,0004500,0000051,0000052,0005100
101636,1503,0004500,0000051,0000052,0005100
101636,1503,0004500,0000051,0000052,0005100
101636,1503,0004500,0000051,0000052,0005100
101636,1503,0004500,0000051,0000052,0005100
101636,1503,0004500,0000049,0000052,0005100
101637,1503,0004000,0000010,0000011,0005100
101637,1503,0004500,0000049,0000052,0005100
101644,1503,0004400,0000036,0000037,0005100
101644,1503,0004700,0000087,0000088,0005100
101647,1503,0004400,0000036,0000038,0005102
101647,1503,0004400,0000036,0000038,0005102
101647,1503,0004700,0000087,0000088,0005102
101648,1503,0004400,0000035,0000038,0005103
101648,1503,0004400,0000035,0000038,0005103
101648,1503,0004400,0000035,0000038,0005103
101648,1503,0004700,0000087,0000088,0005103
101648,1503,0004700,0000087,0000088,0005103
101649,1503,0004400,0000036,0000038,0005104
101649,1503,0004700,0000086,0000088,0005104
101654,1503,0004400,0000036,0000038,0005101
101654,1503,0004700,0000087,0000088,0005101
101655,1503,0004400,0000036,0000038,0005101
101655,1503,0004700,0000087,0000088,0005101
101656,1503,0004400,0000036,0000037,0005102
101656,1503,0004700,0000087,0000088,0005102
101659,1504,0004500,0000127,0000129,0005187
101713,1503,0004400,0000036,0000037,0005105
101713,1503,0004700,0000087,0000088,0005105
101731,1503,0004400,0000035,0000037,0005104
101731,1503,0004700,0000086,0000088,0005104
101737,1503,0004400,0000035,0000037,0005106
101737,1503,0004700,0000086,0000088,0005106
101749,1503,0004400,0000036,0000037,0005103
101749,1503,0004700,0000086,0000088,0005103
101755,1503,0004400,0000035,0000037,0005103
101755,1503,0004400,0000035,0000037,0005103
101755,1503,0004700,0000086,0000088,0005103
101755,1503,0004700,0000086,0000088,0005103
101801,1503,0004400,0000036,0000038,0005103
101801,1503,0004700,0000086,0000088,0005103
101801,1503,0004700,0000086,0000088,0005103
