23617, 1503, 2, 5000, 210
23617, 1503, 2, 5000, 210
23618, 1503, 2, 5000, 210
23622, 1503, 2, 5000, 210
23622, 1504, 1, 4400, 114
23624, 1503, 2, 5000, 210
23627, 1503, 2, 5000, 210
23630, 1503, 1, 4700, 100
23634, 1503, 2, 5000, 210
23639, 1503, 2, 5000, 210
23640, 1503, 2, 5000, 210
23643, 1503, 2, 5000, 210
23644, 1503, 2, 5000, 210
23644, 1503, 2, 5000, 210
23644, 1503, 2, 5000, 210
23644, 1503, 2, 5000, 210
23645, 1503, 16, 5000, 210
23645, 1503, 2, 5000, 210
23651, 1503, 1, 4500, 57
23652, 1504, 1, 4000, 52
23721, 1503, 1, 4900, 160
23721, 1503, 1, 4900, 160
23721, 1503, 6, 4900, 160
23722, 1503, 1, 4300, 31
23723, 1503, 2, 4000, 12
23723, 1503, 4, 4900, 160
23726, 1503, 1, 4300, 31
23727, 1503, 7, 5000, 200
23728, 1504, 2, 3500, 18
23736, 1503, 8, 5000, 200
23737, 1503, 8, 5000, 200
23738, 1503, 8, 5000, 200
23740, 1504, 4, 4100, 61
23742, 1503, 4, 4200, 22
23742, 1503, 59, 5000, 200
23745, 1503, 5, 5000, 200
23746, 1503, 5, 5000, 200
23754, 1503, 3, 4000, 11
23904, 1505, 1, 5350, 496
23907, 1503, 1, 4900, 160
23948, 1503, 1, 4200, 24
24027, 1503, 1, 4800, 128
24054, 1503, 1, 4400, 40
24409, 1503, 1, 5000, 205
24422, 1504, 13, 5450, 540
24512, 1503, 6, 5300, 370
24516, 1503, 7, 5300, 370
24517, 1503, 5, 5300, 370
24534, 1503, 7, 5300, 370
24544, 1503, 5, 5000, 205
24603, 1503, 1, 4000, 11
24624, 1503, 1, 4300, 30
24717, 1503, 7, 5300, 370
24726, 1503, 1, 4500, 61
24732, 1503, 54, 5300, 370
24736, 1503, 5, 5300, 370
24738, 1503, 3, 5300, 370
24813, 1503, 8, 4800, 120
24821, 1503, 2, 4800, 120
24913, 1503, 7, 4700, 94
24913, 1503, 1, 4700, 94
24913, 1503, 4, 4700, 94
24913, 1503, 1, 4700, 94
24913, 1503, 6, 4900, 155
24913, 1503, 1, 4900, 155
24913, 1503, 1, 4900, 155
24913, 1503, 1, 4900, 155
24914, 1503, 3, 4900, 155
24920, 1503, 5, 4700, 94
24929, 1504, 1, 4800, 214
24938, 1503, 2, 4700, 94
24938, 1503, 6, 4700, 94
24940, 1504, 1, 4600, 154
24947, 1503, 2, 4700, 94
24947, 1503, 4, 4700, 94
24947, 1503, 8, 4700, 94
24947, 1503, 8, 4700, 94
24947, 1503, 8, 4700, 94
24956, 1503, 1, 4500, 53
25008, 1503, 8, 5100, 241
25012, 1503, 6, 5100, 241
25034, 1503, 8, 5100, 241
25038, 1503, 5, 5100, 241
25039, 1503, 10, 4500, 55
25039, 1503, 8, 5100, 241
25039, 1503, 60, 5100, 241
25040, 1503, 4, 5100, 241
25042, 1503, 1, 5100, 241
25052, 1503, 10, 4800, 120
25056, 1503, 10, 4500, 55
25101, 1503, 10, 4500, 55
25107, 1503, 70, 4500, 55
25107, 1503, 2, 4800, 120
25119, 1503, 1, 4500, 55
25319, 1504, 1, 4800, 214
25446, 1503, 1, 4900, 154
25639, 1503, 1, 4500, 58
25722, 1504, 5, 5300, 433
25722, 1504, 6, 5300, 433
25728, 1503, 1, 4500, 52
25728, 1503, 1, 4500, 52
25742, 1503, 1, 4800, 109
25755, 1504, 5, 5300, 433
25757, 1503, 3, 5000, 190
25758, 1504, 6, 5300, 433
25800, 1506, 2, 4000, 100
25801, 1504, 11, 5300, 433
25843, 1503, 1, 3950, 9
25859, 1503, 1, 4000, 10
25917, 1503, 1, 4100, 20
30131, 1503, 1, 4000, 10
30141, 1503, 1, 4700, 85
30242, 1503, 4, 4000, 11
30334, 1504, 2, 3200, 9
30334, 1504, 5, 3200, 9
30350, 1504, 2, 3300, 11
30402, 1504, 1, 3500, 17
30403, 1503, 1, 4200, 22
30504, 1503, 1, 4000, 11
30511, 1504, 11, 3300, 11
30557, 1503, 5, 4200, 24
30620, 1506, 1, 3500, 34
30645, 1503, 5, 4500, 56
30850, 1503, 5, 5000, 192
31156, 1503, 1, 4350, 33
31301, 1503, 2, 4250, 24
31308, 1503, 5, 4000, 11
31315, 1503, 1, 4900, 150
31315, 1503, 1, 4900, 150
31315, 1503, 3, 4900, 150
31322, 1503, 25, 4000, 11
31326, 1503, 1, 4750, 101
31412, 1505, 1, 4300, 120
31453, 1503, 4, 4900, 150
31455, 1503, 3, 4900, 150
31555, 1503, 23, 4000, 11
31721, 1504, 5, 3900, 40
31721, 1504, 1, 3900, 40
31740, 1504, 2, 3300, 11
31749, 1503, 1, 4800, 114
31758, 1504, 6, 4000, 49
32120, 1505, 10, 4300, 124
32207, 1503, 1, 4200, 20
32246, 1503, 1, 4000, 10
32300, 1503, 1, 4500, 50
32300, 1503, 1, 4500, 50
32339, 1503, 1, 3700, 4
32339, 1503, 4, 3700, 4
32453, 1503, 6, 4650, 75
32453, 1504, 1, 4500, 125
32453, 1504, 1, 4600, 150
32455, 1512, 1, 4650, 240
32457, 1503, 25, 4650, 75
32459, 1504, 1, 4400, 102
32508, 1504, 1, 4500, 124
32509, 1504, 1, 5000, 274
32511, 1503, 8, 4650, 75
32517, 1503, 11, 4650, 75
32541, 1503, 2, 4000, 10
32545, 1503, 3, 4000, 10
32551, 1503, 1, 4700, 85
32601, 1503, 1, 4700, 79
32621, 1503, 1, 5000, 184
32716, 1503, 1, 4000, 10
32732, 1506, 1, 3500, 37
32734, 1503, 1, 4000, 11
32734, 1503, 1, 4000, 12
32801, 1503, 1, 3700, 4
32801, 1503, 2, 3700, 4
32849, 1503, 1, 4000, 12
32850, 1503, 1, 3850, 4
32952, 1503, 1, 4300, 35
33003, 1503, 1, 4000, 12
33005, 1503, 5, 4000, 12
33019, 1503, 25, 4000, 12
33023, 1503, 5, 4000, 12
33108, 1503, 10, 4800, 113
33136, 1503, 10, 4000, 12
33327, 1504, 1, 4500, 127
33400, 1503, 3, 5000, 185
33540, 1503, 1, 5100, 224
33651, 1504, 1, 3800, 38
33651, 1504, 1, 3800, 38
33651, 1504, 3, 3800, 38
33815, 1503, 2, 4550, 62
33815, 1503, 8, 4550, 62
33844, 1503, 1, 4800, 117
33858, 1503, 10, 4750, 103
34045, 1503, 1, 5200, 282
34314, 1503, 1, 3800, 7
34314, 1503, 1, 3800, 7
34320, 1503, 5, 3800, 7
34338, 1503, 1, 4900, 152
34339, 1503, 7, 5100, 236
34339, 1503, 3, 5100, 236
34342, 1503, 2, 4900, 154
34444, 1504, 1, 4500, 130
34640, 1503, 3, 5000, 193
34654, 1503, 1, 4700, 92
34700, 1503, 1, 5100, 240
34712, 1503, 3, 4800, 120
34732, 1504, 1, 4500, 139
34925, 1503, 1, 5100, 241
34927, 1503, 1, 5500, 500
34958, 1503, 1, 5100, 241
35033, 1503, 2, 5100, 241
35101, 1503, 2, 5100, 241
35243, 1503, 7, 4800, 120
35243, 1503, 1, 4800, 120
35358, 1503, 1, 3900, 8
35539, 1503, 1, 5000, 200
35557, 1503, 1, 4650, 83
35558, 1503, 1, 3950, 10
35558, 1503, 1, 3950, 10
35559, 1503, 1, 4750, 107
35832, 1503, 3, 4800, 115
35832, 1503, 7, 4800, 115
35932, 1503, 2, 5200, 290
35958, 1503, 2, 4000, 11
40153, 1503, 1, 4000, 11
40154, 1503, 5, 4800, 114
40158, 1503, 2, 4900, 146
40211, 1503, 1, 4400, 36
40323, 1503, 1, 4950, 168
40346, 1504, 5, 5100, 325
40643, 1503, 3, 4800, 113
40737, 1503, 2, 4800, 113
40738, 1503, 5, 4700, 90
40742, 1503, 1, 4800, 113
40749, 1503, 6, 4800, 112
40938, 1504, 1, 3500, 16
41024, 1503, 2, 5100, 226
41028, 1503, 1, 4400, 36
41033, 1503, 4, 4200, 21
41053, 1503, 1, 4900, 146
41145, 1503, 1, 5100, 227
41146, 1503, 1, 5100, 227
41147, 1503, 1, 5100, 227
41148, 1503, 1, 5100, 227
41150, 1503, 5, 4700, 90
41150, 1503, 6, 4700, 90
41150, 1503, 1, 5100, 227
41151, 1503, 3, 5100, 227
41154, 1503, 1, 4500, 49
41154, 1503, 4, 4500, 49
41158, 1503, 4, 4700, 90
41220, 1504, 3, 4200, 70
41300, 1503, 1, 5200, 285
41345, 1503, 5, 5100, 234
41420, 1503, 3, 4900, 151
41433, 1503, 1, 4000, 11
41549, 1503, 1, 4500, 49
41601, 1503, 3, 4900, 151
41617, 1503, 2, 4900, 151
41651, 1503, 1, 5100, 230
41946, 1503, 1, 4900, 148
42029, 1503, 1, 4750, 100
42048, 1503, 1, 4800, 112
42122, 1503, 1, 4000, 11
42721, 1503, 1, 4800, 117
42838, 1503, 2, 4200, 20
42855, 1503, 1, 4900, 148
42944, 1503, 1, 5100, 233
43241, 1503, 1, 5150, 250
43255, 1503, 1, 5150, 252
43322, 1503, 3, 4500, 50
43442, 1503, 2, 5150, 257
43535, 1503, 2, 5150, 257
43602, 1503, 2, 5000, 186
43735, 1503, 4, 4600, 67
43735, 1503, 4, 4600, 67
43808, 1503, 1, 4950, 160
43958, 1503, 3, 4950, 163
44459, 1503, 1, 4500, 47
44647, 1503, 1, 4000, 10
44718, 1504, 1, 5200, 375
44820, 1503, 5, 5000, 180
44841, 1503, 1, 4900, 141
44843, 1503, 1, 4800, 110
44843, 1503, 5, 4800, 110
44844, 1503, 5, 4800, 108
44852, 1503, 7, 5100, 227
44857, 1504, 2, 5100, 325
44903, 1503, 6, 4800, 112
44903, 1503, 4, 4800, 112
44906, 1503, 4, 5000, 183
44916, 1503, 1, 4250, 23
45320, 1504, 1, 5450, 516
45324, 1503, 1, 5000, 183
45413, 1504, 1, 4500, 125
45436, 1503, 4, 4950, 162
45441, 1503, 1, 5000, 182
45449, 1503, 1, 5100, 230
45449, 1503, 1, 5100, 230
45449, 1503, 1, 5100, 230
45450, 1503, 3, 5100, 230
45451, 1503, 3, 5100, 230
45452, 1503, 3, 5100, 230
45655, 1503, 1, 3900, 8
45731, 1504, 1, 5350, 455
45901, 1505, 37, 5100, 400
45901, 1505, 5, 5100, 400
50003, 1503, 1, 4800, 112
50147, 1503, 1, 4250, 21
50455, 1505, 1, 5100, 375
50621, 1503, 1, 4400, 35
50630, 1504, 1, 4300, 84
50645, 1503, 1, 4500, 46
50723, 1504, 1, 5200, 365
50801, 1503, 2, 4500, 46
50836, 1503, 1, 5100, 220
50946, 1503, 2, 4500, 45
50946, 1503, 4, 4600, 61
50946, 1503, 4, 4600, 61
51008, 1503, 1, 4400, 33
51012, 1503, 7, 5100, 211
51025, 1503, 3, 4300, 26
51025, 1503, 3, 4300, 26
51025, 1503, 3, 4300, 26
51029, 1512, 1, 5300, 398
51035, 1503, 1, 3800, 4
51039, 1504, 1, 4500, 120
51043, 1503, 3, 3800, 4
51055, 1504, 7, 4100, 62
51056, 1503, 1, 3900, 7
51101, 1504, 1, 3800, 30
51106, 1504, 2, 3300, 10
51106, 1504, 11, 3300, 10
51208, 1503, 5, 3750, 4
51213, 1504, 1, 5100, 314
51300, 1503, 7, 5100, 213
51338, 1503, 12, 4000, 10
51356, 1503, 4, 4000, 10
51356, 1503, 1, 4000, 10
51356, 1503, 10, 4000, 10
51356, 1503, 1, 4000, 10
51356, 1503, 4, 4000, 10
51356, 1503, 1, 4000, 10
51356, 1503, 19, 4000, 10
51402, 1503, 2, 4800, 100
51440, 1503, 2, 5000, 171
51456, 1503, 4, 4000, 10
51456, 1503, 20, 4000, 10
51503, 1503, 1, 4500, 45
51548, 1503, 1, 4500, 46
51644, 1503, 2, 4000, 10
51644, 1503, 3, 4000, 10
51734, 1503, 8, 4850, 122
51826, 1503, 1, 4500, 48
51849, 1505, 2, 3000, 15
51907, 1503, 1, 5100, 215
51911, 1503, 1, 5100, 216
51917, 1503, 7, 5100, 216
51917, 1503, 3, 5100, 215
51919, 1503, 2, 4500, 45
51924, 1503, 2, 4000, 10
51930, 1503, 8, 4800, 105
51930, 1503, 65, 4800, 105
51930, 1503, 6, 4800, 105
51931, 1503, 7, 4800, 105
51934, 1503, 5, 4800, 105
51935, 1503, 50, 4800, 105
51936, 1503, 50, 4800, 105
51937, 1503, 9, 4800, 105
52034, 1503, 1, 4850, 123
52350, 1503, 4, 4550, 50
52352, 1503, 1, 5000, 179
52410, 1503, 1, 4650, 70
52601, 1503, 3, 4650, 73
52711, 1503, 1, 4000, 12
52711, 1503, 1, 4000, 11
52711, 1503, 8, 4000, 12
52749, 1504, 1, 5100, 319
52928, 1503, 1, 3800, 5
52931, 1503, 5, 4350, 31
52940, 1612, 25, 5000, 310
52954, 1503, 2, 3700, 5
53000, 1612, 25, 5000, 310
53217, 1503, 3, 5000, 180
53217, 1503, 1, 5000, 182
53222, 1503, 4, 5000, 184
53234, 1503, 8, 5000, 183
53234, 1503, 32, 5000, 185
53254, 1504, 1, 5000, 258
53321, 1503, 1, 4500, 45
53321, 1503, 1, 4500, 45
53429, 1503, 8, 5100, 215
53433, 1503, 2, 5100, 215
53437, 1612, 50, 5000, 310
53444, 1503, 2, 4550, 54
53452, 1503, 1, 4550, 54
53503, 1503, 8, 5100, 215
53515, 1503, 1, 4550, 54
53522, 1503, 1, 4800, 106
53537, 1504, 3, 3300, 10
53601, 1503, 3, 4650, 71
53621, 1503, 8, 4650, 69
53636, 1503, 5, 4650, 69
53639, 1504, 5, 4350, 93
53739, 1503, 2, 4200, 18
53820, 1504, 1, 3500, 15
53932, 1503, 2, 5100, 218
53936, 1503, 2, 5100, 221
53942, 1503, 3, 4200, 18
53942, 1503, 5, 5100, 220
53942, 1503, 15, 5100, 222
53949, 1503, 10, 4850, 121
53953, 1504, 3, 5100, 319
53957, 1504, 1, 4200, 69
54012, 1503, 1, 5200, 265
54232, 1503, 1, 4100, 13
54234, 1503, 1, 4050, 11
54533, 1503, 2, 4000, 10
54547, 1503, 6, 4000, 10
54557, 1503, 1, 5100, 217
54601, 1503, 1, 3800, 5
54602, 1503, 1, 4050, 11
54602, 1503, 1, 4100, 13
54629, 1503, 1, 4950, 156
54633, 1503, 1, 5150, 243
54635, 1503, 1, 4100, 13
54641, 1503, 1, 4100, 11
54643, 1503, 3, 5050, 195
54710, 1503, 1, 4100, 13
54829, 1503, 7, 5000, 175
54844, 1503, 2, 5000, 174
54900, 1503, 2, 5000, 173
54900, 1503, 8, 5000, 173
55040, 1503, 2, 4500, 46
55040, 1503, 1, 4500, 46
55053, 1503, 2, 4600, 61
55104, 1503, 8, 4500, 47
55104, 1503, 1, 4500, 47
55107, 1503, 1, 4500, 47
55118, 1503, 1, 4500, 49
55138, 1503, 1, 4850, 124
55143, 1503, 1, 4850, 124
55202, 1503, 2, 4450, 42
55202, 1503, 1, 4850, 124
55207, 1503, 8, 4450, 41
55212, 1503, 1, 4600, 64
55212, 1503, 1, 4600, 64
55212, 1503, 1, 4600, 64
55212, 1503, 1, 4600, 64
55250, 1503, 1, 4850, 124
55301, 1503, 1, 4850, 124
55303, 1503, 1, 4850, 124
55305, 1503, 1, 4850, 124
55310, 1503, 3, 4850, 124
55331, 1503, 1, 4200, 20
55331, 1503, 1, 4200, 20
55419, 1503, 1, 4650, 73
55419, 1503, 1, 4650, 73
55452, 1503, 1, 4400, 35
55452, 1503, 1, 4400, 35
55549, 1503, 1, 4650, 73
55602, 1503, 1, 4850, 124
55612, 1503, 1, 4750, 97
55612, 1503, 8, 4850, 126
55612, 1503, 2, 4850, 126
55622, 1503, 1, 4800, 111
55642, 1503, 1, 4800, 113
55644, 1505, 1, 4300, 126
55700, 1503, 1, 4100, 14
55704, 1503, 1, 4300, 27
55746, 1503, 5, 4600, 65
55750, 1503, 1, 4050, 12
55757, 1504, 10, 3300, 10
55819, 1503, 1, 4500, 50
55828, 1503, 1, 4500, 51
55828, 1503, 9, 4500, 51
55913, 1503, 36, 4200, 22
55913, 1503, 4, 4200, 22
55917, 1503, 1, 4200, 22
55925, 1503, 1, 4200, 21
60202, 1504, 2, 4000, 48
60226, 1503, 1, 4950, 166
60309, 1503, 1, 4800, 116
60311, 1503, 1, 4750, 102
60314, 1505, 6, 4800, 255
60338, 1503, 1, 4700, 90
60401, 1503, 1, 5050, 213
60405, 1503, 1, 4700, 90
60503, 1503, 1, 5450, 455
60514, 1503, 1, 4850, 133
60519, 1506, 1, 4700, 250
60522, 1503, 1, 4750, 103
60536, 1503, 4, 4500, 51
60637, 1503, 20, 4000, 10
60757, 1507, 3, 3500, 55
60916, 1503, 1, 4900, 144
60945, 1506, 2, 4800, 296
61100, 1503, 5, 4300, 25
61100, 1503, 5, 4300, 25
61101, 1503, 1, 4500, 48
61159, 1505, 2, 4700, 210
61252, 1503, 1, 4900, 144
61414, 1503, 1, 4000, 9
61414, 1503, 4, 4000, 9
61414, 1503, 1, 4000, 9
61422, 1503, 1, 4000, 9
61425, 1503, 1, 4800, 112
61449, 1503, 4, 4000, 9
61449, 1503, 96, 4000, 9
61450, 1503, 1, 4000, 9
61452, 1503, 2, 4300, 26
61452, 1503, 1, 4300, 26
61516, 1503, 1, 3800, 5
61521, 1503, 4, 4800, 112
61527, 1503, 1, 3900, 7
61605, 1503, 2, 4500, 50
61605, 1503, 3, 4500, 50
61605, 1503, 3, 4500, 50
61614, 1503, 2, 4850, 129
61654, 1503, 1, 4800, 115
61716, 1503, 14, 4700, 89
61725, 1503, 1, 4850, 131
61725, 1503, 2, 4850, 131
61734, 1505, 1, 4700, 221
61740, 1503, 1, 4900, 146
61748, 1505, 1, 4000, 80
61917, 1505, 1, 4700, 219
62030, 1504, 1, 4700, 180
62053, 1504, 4, 5250, 402
62057, 1503, 1, 4850, 132
62127, 1504, 1, 4800, 212
62141, 1503, 1, 4500, 51
62143, 1503, 1, 4300, 27
62143, 1504, 4, 5250, 403
62144, 1503, 1, 4700, 90
62149, 1504, 4, 5250, 405
62149, 1504, 2, 5250, 405
62149, 1504, 2, 5250, 405
62149, 1504, 4, 5250, 405
62209, 1504, 2, 5250, 406
62226, 1503, 1, 4800, 117
62228, 1503, 9, 4300, 27
62301, 1503, 1, 4800, 115
62303, 1503, 1, 4800, 115
62307, 1503, 1, 4800, 115
62307, 1503, 1, 4800, 115
62349, 1503, 3, 4750, 102
62349, 1503, 2, 4750, 102
62349, 1503, 2, 4800, 116
62349, 1503, 3, 4800, 116
62401, 1503, 3, 4800, 115
62401, 1503, 2, 4800, 115
62420, 1503, 1, 4850, 133
62421, 1503, 1, 4750, 103
62436, 1504, 4, 5250, 407
62514, 1503, 1, 4800, 116
62515, 1503, 1, 4800, 116
62542, 1503, 1, 4900, 152
62544, 1503, 1, 4400, 38
62546, 1504, 1, 4300, 90
62547, 1503, 1, 4200, 19
62549, 1503, 1, 4800, 119
62552, 1503, 1, 4850, 135
62602, 1504, 1, 4900, 250
62630, 1504, 11, 3300, 9
62630, 1504, 2, 3300, 9
62642, 1504, 7, 3300, 9
62648, 1503, 3, 4800, 118
62717, 1504, 1, 5000, 290
62801, 1503, 1, 4800, 119
62804, 1503, 1, 4700, 92
62820, 1503, 2, 5100, 245
62825, 1504, 3, 4950, 275
62828, 1503, 1, 4100, 15
62828, 1506, 3, 4000, 100
62835, 1503, 1, 4900, 157
62840, 1504, 1, 5100, 340
62904, 1503, 4, 4700, 94
62940, 1503, 4, 3800, 5
62941, 1503, 1, 4850, 140
63002, 1503, 3, 4550, 62
63017, 1503, 3, 4750, 108
63024, 1503, 2, 4600, 70
63027, 1503, 1, 5000, 198
63027, 1503, 2, 5000, 198
63032, 1505, 1, 4200, 111
63038, 1503, 7, 5000, 197
63046, 1503, 3, 4750, 107
63049, 1503, 2, 4800, 122
63208, 1503, 1, 4350, 34
63208, 1503, 1, 4350, 34
63212, 1503, 1, 5000, 201
63214, 1503, 6, 4350, 34
63214, 1503, 1, 5100, 250
63242, 1504, 1, 3800, 34
63245, 1504, 1, 3700, 26
63308, 1503, 4, 4600, 71
63421, 1503, 1, 4750, 106
63429, 1503, 3, 4650, 83
63430, 1503, 1, 3900, 8
63434, 1503, 1, 4000, 10
63439, 1503, 1, 4100, 15
63507, 1503, 2, 5000, 199
63518, 1503, 1, 4500, 53
63519, 1503, 1, 5000, 198
63524, 1503, 2, 4500, 52
63524, 1503, 1, 4500, 52
63527, 1506, 1, 4900, 320
63543, 1503, 1, 5100, 244
63543, 1503, 1, 5100, 244
63653, 1503, 2, 4750, 104
63707, 1503, 3, 4800, 120
63728, 1503, 1, 4000, 10
63728, 1503, 1, 4000, 10
63757, 1504, 3, 3000, 6
63902, 1503, 1, 5100, 244
63928, 1503, 2, 4100, 15
63954, 1503, 3, 4500, 51
63954, 1503, 7, 4500, 51
63954, 1503, 4, 4500, 51
63954, 1503, 1, 4500, 51
63954, 1503, 4, 4500, 51
63958, 1503, 2, 4500, 51
63958, 1503, 8, 4500, 51
64003, 1503, 2, 4800, 119
64003, 1503, 3, 4800, 119
64042, 1503, 1, 5050, 213
64056, 1503, 1, 4200, 21
64313, 1503, 1, 5000, 198
64324, 1503, 1, 4500, 52
64433, 1503, 1, 4100, 15
64438, 1504, 1, 4300, 94
64506, 1504, 1, 4300, 94
64556, 1503, 1, 5000, 203
64556, 1503, 2, 5300, 370
64556, 1503, 2, 5300, 370
64556, 1503, 1, 5300, 370
64556, 1503, 1, 5300, 370
64607, 1503, 6, 4750, 110
64607, 1503, 3, 4750, 110
64607, 1503, 2, 4750, 110
64607, 1503, 3, 4800, 125
64607, 1503, 2, 4800, 125
64616, 1503, 1, 4500, 54
64654, 1503, 1, 5000, 200
64654, 1503, 1, 5000, 200
64658, 1503, 1, 5000, 199
64658, 1503, 1, 5000, 199
64658, 1503, 3, 5000, 199
64659, 1503, 2, 4400, 38
64659, 1503, 1, 4400, 38
64659, 1503, 1, 4700, 95
64659, 1503, 2, 4700, 95
64704, 1503, 2, 4400, 38
64704, 1503, 1, 4400, 37
64704, 1503, 2, 4700, 95
64704, 1503, 1, 4700, 94
64709, 1503, 1, 4400, 38
64709, 1503, 2, 4400, 38
64709, 1503, 1, 4400, 37
64709, 1503, 1, 4400, 37
64709, 1503, 1, 4400, 38
64709, 1503, 1, 4700, 94
64709, 1503, 1, 4700, 94
64709, 1503, 3, 4700, 95
64709, 1503, 1, 4700, 95
64710, 1503, 1, 4400, 38
64710, 1503, 1, 4700, 95
64723, 1503, 1, 4400, 39
64723, 1503, 1, 4700, 96
64735, 1503, 1, 4400, 39
64735, 1503, 1, 4700, 96
64740, 1503, 1, 4400, 39
64740, 1503, 1, 4400, 39
64740, 1503, 1, 4700, 96
64740, 1503, 1, 4700, 96
64740, 1503, 1, 5000, 199
64740, 1503, 1, 5000, 199
64741, 1503, 1, 4400, 39
64741, 1503, 1, 4700, 96
64741, 1503, 1, 5000, 199
64744, 1503, 1, 4400, 39
64744, 1503, 6, 4400, 39
64744, 1503, 6, 4700, 96
64744, 1503, 4, 4700, 96
64745, 1503, 1, 4400, 39
64745, 1503, 1, 4400, 39
64747, 1503, 1, 4400, 39
64751, 1503, 1, 4400, 39
64751, 1503, 1, 4400, 39
64751, 1503, 6, 4400, 39
64751, 1503, 1, 4400, 39
64751, 1503, 1, 4700, 96
64751, 1503, 6, 4700, 96
64751, 1503, 1, 4700, 96
64751, 1503, 1, 4700, 96
64756, 1503, 10, 4400, 39
64756, 1503, 6, 4700, 96
64756, 1503, 4, 4700, 96
64802, 1503, 1, 4000, 10
64802, 1503, 6, 4400, 38
64802, 1503, 4, 4400, 38
64802, 1503, 10, 4700, 95
64809, 1503, 3, 4400, 38
64809, 1503, 4, 4400, 38
64809, 1503, 7, 4700, 95
64810, 1503, 1, 4400, 38
64810, 1503, 3, 4400, 38
64810, 1503, 3, 4700, 95
64810, 1503, 1, 4700, 95
64821, 1503, 4, 4400, 38
64821, 1503, 4, 4400, 38
64821, 1503, 2, 4400, 38
64821, 1503, 8, 4700, 95
64821, 1503, 2, 4700, 95
64824, 1503, 1, 4400, 38
64824, 1503, 1, 4700, 95
64829, 1503, 1, 4400, 38
64829, 1503, 1, 4400, 38
64829, 1503, 3, 4400, 38
64829, 1503, 4, 4400, 38
64829, 1503, 7, 4700, 95
64829, 1503, 1, 4700, 95
64829, 1503, 1, 4700, 95
64832, 1503, 4, 4400, 38
64832, 1503, 6, 4400, 38
64832, 1503, 10, 4700, 95
64833, 1503, 1, 4400, 38
64833, 1503, 1, 4700, 95
64839, 1503, 2, 4000, 10
64840, 1503, 10, 4400, 38
64840, 1503, 10, 4700, 95
64841, 1503, 1, 4400, 38
64841, 1503, 1, 4700, 95
64841, 1503, 2, 5000, 197
64845, 1503, 1, 5000, 197
64846, 1503, 1, 4400, 38
64846, 1503, 9, 4400, 38
64846, 1503, 1, 4700, 95
64846, 1503, 9, 4700, 95
64847, 1503, 1, 4400, 38
64847, 1503, 1, 4600, 70
64847, 1503, 1, 4700, 95
64848, 1503, 1, 4000, 10
64848, 1503, 2, 5000, 196
64848, 1503, 3, 5000, 196
64849, 1503, 2, 5000, 196
64851, 1503, 1, 4400, 38
64851, 1503, 1, 4700, 95
64901, 1503, 1, 4400, 39
64901, 1503, 1, 4700, 96
64918, 1503, 1, 4400, 39
64918, 1503, 8, 4400, 39
64918, 1503, 1, 4700, 96
64936, 1503, 1, 4800, 123
64938, 1503, 7, 4400, 38
64938, 1503, 3, 4400, 38
64938, 1503, 10, 4700, 95
64946, 1503, 9, 4350, 34
64948, 1503, 10, 4400, 38
